,Unnamed: 0,Model,Oversample,Scaler,Neighbors,precision,recall,f1-score,support
4,weighted avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),8,0.9100793337003672,0.8653894003483453,0.8764404718660384,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),8,0.9851222104144528,0.8417070217917676,0.9077852129916762,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),8,0.5627090301003345,0.9412587412587412,0.7043432757718472,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),8,0.8594177656133366,0.8594177656133366,0.8594177656133366,0.8594177656133366
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),8,0.7739156202573936,0.8914828815252545,0.8060642443817617,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),8,0.9099728140659594,0.8594177656133366,0.8715918850214902,4019.0
0,Active,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.9572173913043478,0.8329297820823245,0.8907590224955494,3304.0
1,Inactive,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.5174825174825175,0.827972027972028,0.6369015599784831,715.0
2,accuracy,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.83204777307788,0.83204777307788,0.83204777307788,0.83204777307788
3,macro avg,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.7373499543934326,0.8304509050271762,0.7638302912370163,4019.0
4,weighted avg,Random Forests,True,"RobustScaler(quantile_range=(25, 75))",0,0.8789863799128055,0.83204777307788,0.8455965229434961,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),10,0.9819168173598554,0.8217312348668281,0.8947108255066732,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),10,0.5303030303030303,0.93006993006993,0.6754697816150331,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),10,0.8410052251803931,0.8410052251803931,0.8410052251803931,0.8410052251803931
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),10,0.7561099238314428,0.8759005824683791,0.7850903035608532,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),10,0.9015724884856006,0.8410052251803931,0.8557067582306039,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),7,0.989010989010989,0.8171912832929782,0.8949287371561154,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),7,0.5314197051978278,0.958041958041958,0.6836327345309382,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),7,0.8422493157501866,0.8422493157501866,0.8422493157501866,0.8422493157501866
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),7,0.7602153471044084,0.887616620667468,0.7892807358435268,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),7,0.9076032338663236,0.8422493157501866,0.8573381320610665,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),18,0.965921999242711,0.7720944309927361,0.8582001682085786,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),18,0.4535558780841799,0.8741258741258742,0.5972288580984233,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),18,0.7902463299328191,0.7902463299328191,0.7902463299328191,0.7902463299328191
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),18,0.7097389386634455,0.8231101525593052,0.727714513153501,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),18,0.8747695293177672,0.7902463299328191,0.8117720799456373,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),15,0.9751552795031057,0.7602905569007264,0.854421768707483,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),15,0.4511434511434511,0.9104895104895104,0.603336422613531,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),15,0.7870116944513561,0.7870116944513561,0.7870116944513561,0.7870116944513561
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),15,0.7131493653232783,0.8353900336951184,0.728879095660507,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),15,0.88193098060359,0.7870116944513561,0.809752442393182,4019.0
0,Active,Logistic Regression,True,MaxAbsScaler(),0,0.9510591672753836,0.788135593220339,0.861966236345581,3304.0
1,Inactive,Logistic Regression,True,MaxAbsScaler(),0,0.453551912568306,0.8125874125874126,0.5821643286573146,715.0
2,accuracy,Logistic Regression,True,MaxAbsScaler(),0,0.7924856929584474,0.7924856929584474,0.7924856929584474,0.7924856929584474
3,macro avg,Logistic Regression,True,MaxAbsScaler(),0,0.7023055399218447,0.8003615029038758,0.7220652825014477,4019.0
4,weighted avg,Logistic Regression,True,MaxAbsScaler(),0,0.8625501632655401,0.7924856929584474,0.8121880915341576,4019.0
0,Active,Random Forests,False,PowerTransformer(),0,0.9560906515580736,0.8171912832929782,0.8812010443864229,3304.0
1,Inactive,Random Forests,False,PowerTransformer(),0,0.4945606694560669,0.8265734265734266,0.6188481675392671,715.0
2,accuracy,Random Forests,False,PowerTransformer(),0,0.8188604130380692,0.8188604130380692,0.8188604130380692,0.8188604130380692
3,macro avg,Random Forests,False,PowerTransformer(),0,0.7253256605070703,0.8218823549332024,0.750024605962845,4019.0
4,weighted avg,Random Forests,False,PowerTransformer(),0,0.8739821824854349,0.8188604130380692,0.8345271685601685,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),6,0.9840893703452944,0.8798426150121066,0.9290508149568552,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),6,0.6272300469483568,0.9342657342657342,0.750561797752809,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),6,0.8895247574023389,0.8895247574023389,0.8895247574023389,0.8895247574023389
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),6,0.8056597086468257,0.9070541746389204,0.8398063063548321,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),6,0.92060232973101,0.8895247574023389,0.8972967350113731,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),16,0.969311377245509,0.7838983050847458,0.8668005354752343,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),16,0.4699331848552338,0.8853146853146853,0.6139670223084384,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),16,0.8019407812888778,0.8019407812888778,0.8019407812888778,0.8019407812888778
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),16,0.7196222810503714,0.8346064951997155,0.7403837788918364,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),16,0.8804695241579134,0.8019407812888778,0.8218202015826592,4019.0
0,Active,Logistic Regression,False,"RobustScaler(quantile_range=(25, 75))",0,0.9506398537477148,0.7869249394673123,0.8610697135287299,3304.0
1,Inactive,Logistic Regression,False,"RobustScaler(quantile_range=(25, 75))",0,0.4517133956386293,0.8111888111888111,0.5802901450725362,715.0
2,accuracy,Logistic Regression,False,"RobustScaler(quantile_range=(25, 75))",0,0.7912416023886539,0.7912416023886539,0.7912416023886539,0.7912416023886539
3,macro avg,Logistic Regression,False,"RobustScaler(quantile_range=(25, 75))",0,0.701176624693172,0.7990568753280618,0.720679929300633,4019.0
4,weighted avg,Logistic Regression,False,"RobustScaler(quantile_range=(25, 75))",0,0.8618783664254963,0.7912416023886539,0.811117638025824,4019.0
0,Active,Random Forests,True,MaxAbsScaler(),0,0.9513349104427172,0.8519975786924939,0.8989302251317259,3304.0
1,Inactive,Random Forests,True,MaxAbsScaler(),0,0.5386792452830189,0.7986013986013986,0.6433802816901408,715.0
2,accuracy,Random Forests,True,MaxAbsScaler(),0,0.8424981338641453,0.8424981338641453,0.8424981338641453,0.8424981338641453
3,macro avg,Random Forests,True,MaxAbsScaler(),0,0.745007077862868,0.8252994886469462,0.7711552534109334,4019.0
4,weighted avg,Random Forests,True,MaxAbsScaler(),0,0.8779214243543408,0.8424981338641453,0.8534666248429145,4019.0
0,Active,K-Nearest Neighbors (kNN),False,PowerTransformer(),3,0.9990306946688208,0.9358353510895884,0.9664010001562744,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,PowerTransformer(),3,0.7705627705627706,0.9958041958041958,0.8688224527150701,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,PowerTransformer(),3,0.9465041054988804,0.9465041054988804,0.9465041054988804,0.9465041054988804
3,macro avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),3,0.8847967326157956,0.965819773446892,0.9176117264356722,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),3,0.9583851197158906,0.9465041054988804,0.9490412934082124,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",13,0.9853407290015848,0.7527239709443099,0.8534660260809883,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",13,0.4535117056856187,0.9482517482517484,0.6135746606334841,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",13,0.7875093306792734,0.7875093306792734,0.7875093306792734,0.7875093306792734
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",13,0.7194262173436017,0.8504878595980291,0.7335203433572361,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",13,0.8907257124126533,0.7875093306792734,0.810788164350467,4019.0
0,Active,K-Nearest Neighbors (kNN),False,PowerTransformer(),22,0.9668874172185432,0.7953995157384988,0.872799734307539,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,PowerTransformer(),22,0.4803996925441968,0.8741258741258742,0.6200396825396826,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,PowerTransformer(),22,0.8094053247076387,0.8094053247076387,0.8094053247076387,0.8094053247076387
3,macro avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),22,0.72364355488137,0.8347626949321865,0.7464197084236108,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,PowerTransformer(),22,0.8803388421645103,0.8094053247076387,0.8278324695615779,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),17,0.9741277930223442,0.7521186440677966,0.8488471391972674,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),17,0.4420980926430518,0.9076923076923076,0.5945945945945945,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),17,0.7797959691465539,0.7797959691465539,0.7797959691465539,0.7797959691465539
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),17,0.708112942832698,0.8299054758800521,0.721720866895931,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),17,0.8794770749901983,0.7797959691465539,0.8036143525859434,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),21,0.9658823529411764,0.7454600484261501,0.8414759139050222,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),21,0.427501701837985,0.8783216783216783,0.575091575091575,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),21,0.7690967902463299,0.7690967902463299,0.7690967902463299,0.7690967902463299
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),21,0.6966920273895808,0.8118908633739141,0.7082837444982986,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),21,0.8701017693286406,0.7690967902463299,0.7940848210332594,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),11,0.9857910906298004,0.7769370460048426,0.8689911983750847,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),11,0.4791519434628975,0.9482517482517484,0.6366197183098592,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),11,0.8074147797959691,0.8074147797959691,0.8074147797959691,0.8074147797959691
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),11,0.7324715170463489,0.8625943971282954,0.7528054583424719,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),11,0.8956574777349668,0.8074147797959691,0.8276511614886362,4019.0
0,Active,Support Vector Machines (SVM),False,StandardScaler(),0,0.9924738219895288,0.9179782082324456,0.9537735849056604,3304.0
1,Inactive,Support Vector Machines (SVM),False,StandardScaler(),0,0.7185877466251298,0.967832167832168,0.8247914183551847,715.0
2,accuracy,Support Vector Machines (SVM),False,StandardScaler(),0,0.9268474744961434,0.9268474744961434,0.9268474744961434,0.9268474744961434
3,macro avg,Support Vector Machines (SVM),False,StandardScaler(),0,0.8555307843073293,0.9429051880323068,0.8892825016304226,4019.0
4,weighted avg,Support Vector Machines (SVM),False,StandardScaler(),0,0.9437481330406498,0.9268474744961434,0.9308270188236524,4019.0
0,Active,Support Vector Machines (SVM),False,"RobustScaler(quantile_range=(25, 75))",0,0.989282234491718,0.921912832929782,0.95441015196616,3304.0
1,Inactive,Support Vector Machines (SVM),False,"RobustScaler(quantile_range=(25, 75))",0,0.725531914893617,0.953846153846154,0.8241691842900302,715.0
2,accuracy,Support Vector Machines (SVM),False,"RobustScaler(quantile_range=(25, 75))",0,0.9275939288380194,0.9275939288380194,0.9275939288380194,0.9275939288380194
3,macro avg,Support Vector Machines (SVM),False,"RobustScaler(quantile_range=(25, 75))",0,0.8574070746926675,0.937879493387968,0.8892896681280951,4019.0
4,weighted avg,Support Vector Machines (SVM),False,"RobustScaler(quantile_range=(25, 75))",0,0.94235974668066,0.9275939288380194,0.9312396389309692,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",9,0.990558615263572,0.7621065375302664,0.861443722203216,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",9,0.4678402166553825,0.9664335664335664,0.6304744525547445,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",9,0.7984573276934561,0.7984573276934561,0.7984573276934561,0.7984573276934561
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",9,0.7291994159594772,0.8642700519819164,0.7459590873789803,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",9,0.8975644239212343,0.7984573276934561,0.8203531454929256,4019.0
0,Active,Logistic Regression,True,PowerTransformer(),0,0.9512463343108504,0.785411622276029,0.8604111405835543,3304.0
1,Inactive,Logistic Regression,True,PowerTransformer(),0,0.4508133230054221,0.813986013986014,0.580259222333001,715.0
2,accuracy,Logistic Regression,True,PowerTransformer(),0,0.7904951480467778,0.7904951480467778,0.7904951480467778,0.7904951480467778
3,macro avg,Logistic Regression,True,PowerTransformer(),0,0.7010298286581363,0.7996988181310215,0.7203351814582777,4019.0
4,weighted avg,Logistic Regression,True,PowerTransformer(),0,0.8622168237153338,0.7904951480467778,0.8105707271600295,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),13,0.9804147465437788,0.7726997578692494,0.8642518618821936,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),13,0.4692579505300353,0.9286713286713286,0.6234741784037559,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),13,0.8004478726051256,0.8004478726051256,0.8004478726051256,0.8004478726051256
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),13,0.724836348536907,0.850685543270289,0.7438630201429748,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),13,0.8894774215500425,0.8004478726051256,0.8214163197853828,4019.0
0,Active,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",10,0.986157875046764,0.7978208232445521,0.8820478500920195,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",10,0.5037147102526003,0.9482517482517484,0.6579330422125181,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",10,0.8245832296591192,0.8245832296591192,0.8245832296591192,0.8245832296591192
3,macro avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",10,0.7449362926496821,0.8730362857481502,0.7699904461522689,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,"RobustScaler(quantile_range=(25, 75))",10,0.9003288472219748,0.8245832296591192,0.8421767160701624,4019.0
0,Active,Decision Tree,True,MaxAbsScaler(),0,0.9566265060240964,0.8411016949152542,0.895152198421646,3304.0
1,Inactive,Decision Tree,True,MaxAbsScaler(),0,0.5287253141831239,0.8237762237762237,0.6440677966101694,715.0
2,accuracy,Decision Tree,True,MaxAbsScaler(),0,0.8380194078128888,0.8380194078128888,0.8380194078128888,0.8380194078128888
3,macro avg,Decision Tree,True,MaxAbsScaler(),0,0.7426759101036101,0.832438959345739,0.7696099975159076,4019.0
4,weighted avg,Decision Tree,True,MaxAbsScaler(),0,0.8805007652511938,0.8380194078128888,0.8504830400998729,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),12,0.980064079743681,0.8332324455205811,0.9007034189432358,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),12,0.5446280991735537,0.9216783216783216,0.6846753246753247,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),12,0.8489674048270714,0.8489674048270714,0.8489674048270714,0.8489674048270714
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),12,0.7623460894586174,0.8774553835994514,0.7926893718092802,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),12,0.9025978627475026,0.8489674048270714,0.8622709513140852,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),3,0.9967341606792944,0.923728813559322,0.9588438579956016,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),3,0.7366771159874608,0.986013986013986,0.8433014354066984,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),3,0.9348096541428216,0.9348096541428216,0.9348096541428216,0.9348096541428216
3,macro avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),3,0.8667056383333777,0.954871399786654,0.90107264670115,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MaxAbsScaler(),3,0.95046872476124,0.9348096541428216,0.9382882889109868,4019.0
0,Active,K-Nearest Neighbors (kNN),True,StandardScaler(),3,0.9990256576810652,0.9309927360774818,0.9638101206329313,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,StandardScaler(),3,0.7574468085106383,0.9958041958041958,0.8604229607250755,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,StandardScaler(),3,0.9425230156755412,0.9425230156755412,0.9425230156755412,0.9425230156755412
3,macro avg,K-Nearest Neighbors (kNN),True,StandardScaler(),3,0.8782362330958517,0.9633984659408388,0.9121165406790034,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,StandardScaler(),3,0.9560475842406932,0.9425230156755412,0.9454170329658208,4019.0
0,Active,Decision Tree,False,"RobustScaler(quantile_range=(25, 75))",0,0.9478346456692912,0.8743946731234867,0.9096347607052896,3304.0
1,Inactive,Decision Tree,False,"RobustScaler(quantile_range=(25, 75))",0,0.572605561277034,0.7776223776223776,0.6595492289442467,715.0
2,accuracy,Decision Tree,False,"RobustScaler(quantile_range=(25, 75))",0,0.8571784025877084,0.8571784025877084,0.8571784025877084,0.8571784025877084
3,macro avg,Decision Tree,False,"RobustScaler(quantile_range=(25, 75))",0,0.7602201034731626,0.8260085253729321,0.7845919948247682,4019.0
4,weighted avg,Decision Tree,False,"RobustScaler(quantile_range=(25, 75))",0,0.8810795336164263,0.8571784025877084,0.8651433063113743,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),10,0.9815275310834812,0.8362590799031477,0.9030887399901943,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),10,0.5506644518272426,0.9272727272727272,0.6909848879624805,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),10,0.8524508584224931,0.8524508584224931,0.8524508584224931,0.8524508584224931
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),10,0.766095991455362,0.8817659035879375,0.7970368139763375,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),10,0.9048748558736752,0.8524508584224931,0.8653544144863837,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),19,0.9722882026920032,0.7433414043583535,0.8425385934819897,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),19,0.4320160750167448,0.902097902097902,0.5842391304347827,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),19,0.7715849713859169,0.7715849713859169,0.7715849713859169,0.7715849713859169
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),19,0.702152138854374,0.8227196532281278,0.7133888619583861,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),19,0.8761711160316871,0.7715849713859169,0.7965858400411454,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),16,0.9682005237560792,0.7832929782082324,0.8659862807428474,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),16,0.4680534918276374,0.8811188811188811,0.611353711790393,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),16,0.8006966907190843,0.8006966907190843,0.8006966907190843,0.8006966907190843
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),16,0.7181270077918585,0.8322059296635568,0.7386699962666202,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),16,0.8792218903077499,0.8006966907190843,0.8206858859180142,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),6,0.9866757772463272,0.87409200968523,0.9269780131600064,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),6,0.6190476190476191,0.9454545454545454,0.7482014388489209,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),6,0.8867877581487932,0.8867877581487932,0.8867877581487932,0.8867877581487932
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),6,0.8028616981469732,0.9097732775698876,0.8375897260044636,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),6,0.9212729075991324,0.8867877581487932,0.8951727753813484,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),5,0.9947183098591548,0.8550242130750605,0.9195963541666664,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),5,0.5937234944868532,0.9790209790209792,0.7391763463569165,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),5,0.8770838517044041,0.8770838517044041,0.8770838517044041,0.8770838517044041
3,macro avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),5,0.794220902173004,0.9170225960480198,0.8293863502617915,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MaxAbsScaler(),5,0.9233793466864264,0.8770838517044041,0.8874987414311674,4019.0
0,Active,K-Nearest Neighbors (kNN),True,PowerTransformer(),17,0.9749144811858608,0.7763317191283293,0.8643639427127212,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,PowerTransformer(),17,0.4675792507204611,0.9076923076923076,0.6172135045173561,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,PowerTransformer(),17,0.7997014182632496,0.7997014182632496,0.7997014182632496,0.7997014182632496
3,macro avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),17,0.721246865953161,0.8420120134103185,0.7407887236150387,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,PowerTransformer(),17,0.884657031625582,0.7997014182632496,0.8203946559971985,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),21,0.9668769716088328,0.7421307506053268,0.8397260273972602,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,MinMaxScaler(),21,0.4254888739042481,0.8825174825174825,0.5741583257506825,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,MinMaxScaler(),21,0.7671062453346603,0.7671062453346603,0.7671062453346603,0.7671062453346603
3,macro avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),21,0.6961829227565405,0.8123241165614047,0.7069421765739714,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,MinMaxScaler(),21,0.870561348354596,0.7671062453346603,0.7924802183210464,4019.0
0,Active,Logistic Regression,True,"RobustScaler(quantile_range=(25, 75))",0,0.95032632342277,0.7932808716707022,0.8647311118442758,3304.0
1,Inactive,Logistic Regression,True,"RobustScaler(quantile_range=(25, 75))",0,0.458366375892149,0.8083916083916084,0.5850202429149797,715.0
2,accuracy,Logistic Regression,True,"RobustScaler(quantile_range=(25, 75))",0,0.7959691465538691,0.7959691465538691,0.7959691465538691,0.7959691465538691
3,macro avg,Logistic Regression,True,"RobustScaler(quantile_range=(25, 75))",0,0.7043463496574596,0.8008362400311553,0.7248756773796277,4019.0
4,weighted avg,Logistic Regression,True,"RobustScaler(quantile_range=(25, 75))",0,0.8628042128270016,0.7959691465538691,0.8149691632788498,4019.0
0,Active,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",21,0.9850993377483444,0.7203389830508474,0.8321678321678322,3304.0
1,Inactive,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",21,0.4235807860262008,0.9496503496503496,0.5858498705780846,715.0
2,accuracy,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",21,0.7611346105996517,0.7611346105996517,0.7611346105996517,0.7611346105996517
3,macro avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",21,0.7043400618872726,0.8349946663505985,0.7090088513729584,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),True,"RobustScaler(quantile_range=(25, 75))",21,0.8852024070488338,0.7611346105996517,0.7883466471624404,4019.0
0,Active,K-Nearest Neighbors (kNN),False,MinMaxScaler(),10,0.977403156384505,0.8247578692493946,0.8946158896913985,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,MinMaxScaler(),10,0.529650690495532,0.911888111888112,0.6700924974306269,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,MinMaxScaler(),10,0.8402587708385171,0.8402587708385171,0.8402587708385171,0.8402587708385171
3,macro avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),10,0.7535269234400186,0.8683229905687533,0.7823541935610128,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,MinMaxScaler(),10,0.8977457756652675,0.8402587708385171,0.8546720664850158,4019.0
0,Active,K-Nearest Neighbors (kNN),False,StandardScaler(),16,0.9685902118334552,0.8026634382566586,0.8778550148957299,3304.0
1,Inactive,K-Nearest Neighbors (kNN),False,StandardScaler(),16,0.4910226385636221,0.8797202797202798,0.6302605210420842,715.0
2,accuracy,K-Nearest Neighbors (kNN),False,StandardScaler(),16,0.8163722318984822,0.8163722318984822,0.8163722318984822,0.8163722318984822
3,macro avg,K-Nearest Neighbors (kNN),False,StandardScaler(),16,0.7298064251985386,0.8411918589884693,0.7540577679689071,4019.0
4,weighted avg,K-Nearest Neighbors (kNN),False,StandardScaler(),16,0.8836285758822406,0.8163722318984822,0.8338067284798661,4019.0
0,Active,K-Nearest Neighbors (kNN),True,MinMaxScaler(),5,0.9968096419709322,0.851089588377724,0.9182040816326532,3304.0
